Country Name,Country Code,Series Name,Series Code,Year,Value
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2020,2674851578587.27
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1907.04251637669
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,6.62343677628535
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,564979321177.1
India,IND,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,590227359928.896
India,IND,Lending interest rate (%),FR.INR.LEND,2020,9.15
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2020,1059054842711.55
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3853.70288778903
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.9209680056685
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,417061427291.2
Indonesia,IDN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,135915917616.263
Indonesia,IDN,Lending interest rate (%),FR.INR.LEND,2020,9.54416666666667
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2020,262186179355.944
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2988.78122414716
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,30.5941390387295
"Iran, Islamic Rep.",IRN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,5433188395.8
"Iran, Islamic Rep.",IRN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
"Iran, Islamic Rep.",IRN,Lending interest rate (%),FR.INR.LEND,2020,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2020,180898797516.874
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4295.18945121228
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.574162679425795
Iraq,IRQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,26330586576.5
Iraq,IRQ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,54424472658.0154
Iraq,IRQ,Lending interest rate (%),FR.INR.LEND,2020,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2020,436555518400.451
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,87567.1148972037
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.326183651280033
Ireland,IRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Ireland,IRL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,7463044894.51105
Ireland,IRL,Lending interest rate (%),FR.INR.LEND,2020,
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2020,6684225641.02564
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,79513.5330346598
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Isle of Man,IMN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Isle of Man,IMN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Isle of Man,IMN,Lending interest rate (%),FR.INR.LEND,2020,
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2020,411728563086.632
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,44679.7715799755
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.61441235846577
Israel,ISR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Israel,ISR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,173292120893.254
Israel,ISR,Lending interest rate (%),FR.INR.LEND,2020,3.30802353223165
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2020,1907481094079.23
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,32091.4866621366
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.13770757391651
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Italy,ITA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,210687330553.17
Italy,ITA,Lending interest rate (%),FR.INR.LEND,2020,2.32833333333333
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2020,13812421803.4084
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4879.44024631319
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.2267777929352
Jamaica,JAM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,14143154389.0
Jamaica,JAM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,3938028780.65402
Jamaica,JAM,Lending interest rate (%),FR.INR.LEND,2020,12.0613787623239
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2020,5055587093501.59
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,40040.7655055923
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.024995834027731
Japan,JPN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Japan,JPN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1390808939303.36
Japan,JPN,Lending interest rate (%),FR.INR.LEND,2020,
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2020,43700383098.5916
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4022.0401356135
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.333294350628378
Jordan,JOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,38038131759.6
Jordan,JOR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,16961505361.5263
Jordan,JOR,Lending interest rate (%),FR.INR.LEND,2020,7.48083333333333
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2020,171082365861.423
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8781.50797787648
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,6.71815454861464
Kazakhstan,KAZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,161508845872.9
Kazakhstan,KAZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,35638096635.119
Kazakhstan,KAZ,Lending interest rate (%),FR.INR.LEND,2020,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2020,100657505750.545
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1927.66459027849
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.40516207933392
Kenya,KEN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,38038451074.1
Kenya,KEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,8297263558.90541
Kenya,KEN,Lending interest rate (%),FR.INR.LEND,2020,11.9957846171539
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2020,223123620.597516
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1769.43211760217
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.5532455441463
Kiribati,KIR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Kiribati,KIR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Kiribati,KIR,Lending interest rate (%),FR.INR.LEND,2020,
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2020,
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
"Korea, Dem. People's Rep.",PRK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
"Korea, Dem. People's Rep.",PRK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
"Korea, Dem. People's Rep.",PRK,Lending interest rate (%),FR.INR.LEND,2020,
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2020,1644312831906.17
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,31721.2989141857
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.537288023411737
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
"Korea, Rep.",KOR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,443462937570.176
"Korea, Rep.",KOR,Lending interest rate (%),FR.INR.LEND,2020,2.80166666666667
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2020,7717145217.81247
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4310.88824737367
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.198227922994854
Kosovo,XKX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,3088370306.0
Kosovo,XKX,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1095367616.61861
Kosovo,XKX,Lending interest rate (%),FR.INR.LEND,2020,
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2020,111045470461.207
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,25236.0755520534
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.101729548274
Kuwait,KWT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Kuwait,KWT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,52918606999.3546
Kuwait,KWT,Lending interest rate (%),FR.INR.LEND,2020,4.13990833333333
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2020,8270468614.24051
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1229.51775742135
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,6.32542296338078
Kyrgyz Republic,KGZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,8675596842.8
Kyrgyz Republic,KGZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,2811615193.09799
Kyrgyz Republic,KGZ,Lending interest rate (%),FR.INR.LEND,2020,17.0357659286485
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2020,18981805250.2424
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2583.77730696131
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.10407262959919
Lao PDR,LAO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,21244527229.0
Lao PDR,LAO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1894600080.96868
Lao PDR,LAO,Lending interest rate (%),FR.INR.LEND,2020,
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2020,33379927434.6149
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,17564.2321549354
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.219064904842156
Latvia,LVA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Latvia,LVA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,5289640347.50005
Latvia,LVA,Lending interest rate (%),FR.INR.LEND,2020,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2020,31712128253.7961
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5561.19166950397
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,84.8643330472041
Lebanon,LBN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,68874327201.2
Lebanon,LBN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,42440403086.5713
Lebanon,LBN,Lending interest rate (%),FR.INR.LEND,2020,
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2020,2053699870.07191
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,918.582577421982
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,4.97809676252309
Lesotho,LSO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,1737618388.9
Lesotho,LSO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,730280379.220373
Lesotho,LSO,Lending interest rate (%),FR.INR.LEND,2020,8.97555555555556
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2020,3176126300.0
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,616.787867006715
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,16.9557241496255
Liberia,LBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,1461907336.3
Liberia,LBR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,340965880.534905
Liberia,LBR,Lending interest rate (%),FR.INR.LEND,2020,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2020,46854285440.642
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6650.33810585348
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.44703656998741
Libya,LBY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Libya,LBY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,79656428064.8913
Libya,LBY,Lending interest rate (%),FR.INR.LEND,2020,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2020,6405870210.32293
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,164671.093553454
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Liechtenstein,LIE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Liechtenstein,LIE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Liechtenstein,LIE,Lending interest rate (%),FR.INR.LEND,2020,
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2020,57412038533.2718
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,20541.824988603
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.19989444983569
Lithuania,LTU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Lithuania,LTU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,4846519049.92043
Lithuania,LTU,Lending interest rate (%),FR.INR.LEND,2020,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2020,73699366700.2134
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,116905.370396853
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.819957302127036
Luxembourg,LUX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Luxembourg,LUX,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1119076142.01965
Luxembourg,LUX,Lending interest rate (%),FR.INR.LEND,2020,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2020,25343525935.8358
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,36976.2561071429
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.811410511491651
"Macao SAR, China",MAC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
"Macao SAR, China",MAC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,25144935000.0
"Macao SAR, China",MAC,Lending interest rate (%),FR.INR.LEND,2020,5.26109735335453
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2020,13051441203.9474
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,450.771615201509
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,4.20179312190557
Madagascar,MDG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,4841435396.1
Madagascar,MDG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1980766598.34546
Madagascar,MDG,Lending interest rate (%),FR.INR.LEND,2020,48.8666666666667
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2020,11769313597.8545
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,602.507478176106
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,8.62551469650552
Malawi,MWI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,2943281966.5
Malawi,MWI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,594498493.623211
Malawi,MWI,Lending interest rate (%),FR.INR.LEND,2020,24.2162962962963
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2020,337456163961.211
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9957.52626697613
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-1.1387021539305
Malaysia,MYS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Malaysia,MYS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,107643865229.363
Malaysia,MYS,Lending interest rate (%),FR.INR.LEND,2020,3.94420769234615
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2020,3712604583.36665
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7393.8886543933
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-1.36977425569811
Maldives,MDV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,3661325289.9
Maldives,MDV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,984930745.339245
Maldives,MDV,Lending interest rate (%),FR.INR.LEND,2020,11.6002303232237
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2020,17465392764.3706
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,804.343956745857
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.438088940320668
Mali,MLI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,5808684499.7
Mali,MLI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Mali,MLI,Lending interest rate (%),FR.INR.LEND,2020,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2020,16385919535.6742
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,31796.8213417258
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.638544956776712
Malta,MLT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Malta,MLT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,930464309.381045
Malta,MLT,Lending interest rate (%),FR.INR.LEND,2020,
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2020,241800000.0
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5661.96787336674
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Marshall Islands,MHL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Marshall Islands,MHL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Marshall Islands,MHL,Lending interest rate (%),FR.INR.LEND,2020,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2020,8260752385.23089
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1795.76459566714
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.3856948845632
Mauritania,MRT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,5715726448.8
Mauritania,MRT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,1493184646.02741
Mauritania,MRT,Lending interest rate (%),FR.INR.LEND,2020,
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2020,11408106446.3144
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9011.04288445023
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.58080077182822
Mauritius,MUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,12402260814.6
Mauritius,MUS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,7291065336.38291
Mauritius,MUS,Lending interest rate (%),FR.INR.LEND,2020,7.225
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2020,1121064767261.88
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8841.27075003163
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.39683415570006
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,616686384395.0
Mexico,MEX,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,199069188921.046
Mexico,MEX,Lending interest rate (%),FR.INR.LEND,2020,6.34166666666667
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2020,372000000.0
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3353.8894298388
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.554594630853174
"Micronesia, Fed. Sts.",FSM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
"Micronesia, Fed. Sts.",FSM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,451912609.039125
"Micronesia, Fed. Sts.",FSM,Lending interest rate (%),FR.INR.LEND,2020,14.47
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2020,11530746234.4492
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4375.7788930524
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.76597122245358
Moldova,MDA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,7915592655.6
Moldova,MDA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,3783579237.84116
Moldova,MDA,Lending interest rate (%),FR.INR.LEND,2020,8.18
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2020,6730736282.78961
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,176891.886538492
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Monaco,MCO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,
Monaco,MCO,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,
Monaco,MCO,Lending interest rate (%),FR.INR.LEND,2020,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2020,13312981429.0891
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4001.25193077703
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.79604026111247
Mongolia,MNG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2020,32634584659.2
Mongolia,MNG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2020,4545276809.36506
Mongolia,MNG,Lending interest rate (%),FR.INR.LEND,2020,16.9306267030976
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2020,4769996866.00758
